objectid,identifier,filename,title,isbn,title-es,creator,illustrator,translator,description-en,description-es,date,location_first_en,location_first_es,latitude_first,longitude_first,location_second_en,location_second_es,latitude_second,longitude_second,location_third_en,location_third_es,latitude_third,longitude_third,location_fourth_en,location_fourth_es,latitude_fourth,longitude_fourth,subject-en,subject-es,tags-en,tags-es,age_group_interest_level,lexile level,lexile level spanish,atos level english,atos level spanish,ar_id,language,source,type,format,rights,rightsstatement
latchbo0081,1,latchbo0081.jpg,Pepita Takes Time,,Pepita siempre tarde,Ofelia Dumas Lachtman,Alex Pardo DeLange,Alejandra Balestra,"Pepita thinks it doesn't matter that she is always late, until she finally realizes how her tardiness affects other people and herself.",Pepita piensa que no importa que siempre está tarde hasta que por fin entiende que su tardanza afecta a la gente y a ella.,2001,"Los Angeles, CA","Los Ángeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,,,,,Tardiness--Fiction; Behavior--Fiction; Hispanic Americans--Fiction; Interpersonal relations--Fiction; Spanish language materials--Bilingual,Tardanza--Ficción; Conducta--Ficción; Hispanoamericanos--Ficción; Realciones interpersonales--Ficción; Materiales en español--Bilingüe,Late; Tardiness; Moral; Lesson; Friendship; Behavior,Tarde; tardanza; buenas costumbres; lección; Amistad; Conducta,lower grades,,,3.3,3.3,42458,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0082,1,latchbo0082.jpg,Pepita Talks Twice,,Pepita habla dos veces,Ofelia Dumas Lachtman,Alex Pardo DeLange,,"Pepita, a little girl who can converse in Spanish adn English, decides not to ""speak twice"" until unanticipated problems cause her to think twice about her decision.","Pepita, una niña que puede hablar en español e inglés decide no ""hablar dos veces"" hasta que una situación no anticipada la hace reprensar su decisión.",1995,"Los Angeles, CA","Los Ángeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,,,,,Bilingualism--Fiction; Spanish language--Fiction; English language--Fiction; Decision making--Fiction; Hispanic Americans--Fiction,Bilingüismo--Ficción; Español--Ficción; Ingles--Ficción; Tomando decisiones--Ficción; Hispanoamericanos--Ficción,Language; Speaking; Bilingualism; Bilingual; English; Spanish; Two languages,lenguas; hablando; bilingüismo; bilingüe; inglés; español; dos lenguajes,lower grades,,,3,4.3,18339,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0083,1,latchbo0083.jpg,Pepita Thinks Pink,,Pepita y el color rosado,Ofelia Duma Lachtman,Alex Pardo DeLange,Yanitzia Canetti,Pepita does not like the color pink and is dismayed to learn that it is the favorite color of the little girl who moves in next door.,A Pepita no le gusta el color rosado y está consternada al saber que ese es el color favorito de la niña que se mudó a la casa de enseguida.,1998,"Los Angeles, CA","Los Ángeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,,,,,Pink--Fiction; Color--Fiction; Prejudices--Fiction; Friendship--Fiction; Mexican American--Fiction; Spanish language materials--Bilingual,Rosado--Ficción; Color--Ficción; Prejuicios--Ficción; Amistad--Ficción; Mexicano americanos--Ficción; Materiales en español--Bilingüe,Colors; Pink; Balloons; Neighbors; Differences; Friendship,Colores; Rosado; globos; vecinos; diferencias; amistad,lower grades,AD300L,,3,3.2,19993,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0084,1,latchbo0084.jpg,Remembering Grandma,,Recordando a Abuela,Teresa Armas,Pauline Rodriguez Howard,Gabriela Baeza Ventura,Lorena remembers the moments she spent together with her grandmother before her death and helps her granfather find peace.,Lorena recueda los momentos que pasó con su abuela antes de que falleciera y eso ayuda a su abuelo encontrar consuelo.,2003,"Hacienda Heights, CA","Hacienda Heights, CA",33.9934706671049,-117.9700605129350,,,,,,,,,,,,,Grandparents--Fiction; Hispanic Americans--Fiction; Spanish language materials--Bilingual,Abuelos--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Grandmother; Death; Grief; Acceptance; Memories; Sentimental objects; Grandfather; Flower garden,abuelas; muerte; dolor; aceptación; recuerdos; objetos sentimentales; abuelos; jardín de flores,lower grades,,,3.7,3.7,75729,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0085,1,latchbo0085.jpg,René Has Two Last Names,,René tiene does apellidos,René Caolto Laínez,Fabiola Graullera Ramírez,,"In this story based on the author's childhood, a young Salvadoran immigrant is teased for having two last names until he presents his family tree project celebrating his heritage.","Esta historia está basada en la infancia del autor, un pequeño inmigrante salvadoreño de quien se ríen por tener dos apellidos hasta que él les presenta su proyecto: un árbol genealógico que celebra su herencia. ",2009,El Salvador,"El Salvador; Los Ángeles, CA",13.6840641078745,-89.3260044884474,"Los Angeles, CA","Los Angeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,"Salvadoran Americans--Juvenile fiction; Salvadoran Americans--Fiction; Immigrants--Fiction; Names, Personal--Fiction; Schools--Fiction; Spanish language materials--Bilingual",Salvadoreños americanos--Ficción juvenil; Salvadoreños americanos--Ficción; Inmigrantes--Ficción; Nombres; Personal--Ficción; Escuelas--Ficción; Materiales en español--Bilingüe,Last Names; Two Last Names; Differences; El Salvador; Immigrants; School Project; Family Tree; Grandparents,apellidos; dos apellidos; diferencias; El Salvador; inmigrantes; proyecto de escuela; árbol de familia; árbol genealógico; abuelos,lower grades,AD590L,AD610L,3.1,4,133833,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0086,1,latchbo0086.jpg,Ricardo's Race,,La carrera de Ricardo,Diane Gonzales Bertrand,Anthony Accardo,Rocío Viegas--Barros,"A biographical description of Dr. Ricardo Romo's early life, sportmanship and education before becoming the President of UTSA.","Una descripció biográfica de Dr. Ricardo Romo desde su vida temprana, su deportativdad y su educación antes de asumir el rol de Presidente de la Universidad de San Antonio.",2007,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,"Romo, Ricardo--Juvenile literature; Hispanic American educators--Biography--Juvenile literature; Educators--United States--Biography--Juvenile literature; University of Texas at San Antonio--Presidents--Biography--Juvenile literature; Historians--United States--Biography--Juvenile literature","Romo, Ricardo--Literatura juvenil; Educadores Hispanoamericano--Biografía--Literatura juvenil; Educadores--Estados Unidos--Biografía--Literatura juvenil; Universidad de Texas en San Antonio--Presidentes--Biografía--Literatura juvenil; Historiadores--Estados Unidos--Biografía--Literatura juvenil",Biography; Historical; Education; Educator; Mexican American; Athlete; San Antonio; College,Biografía; historia; educación; educador; Mexicano americano; atleta; San Antonio; universidad,lower grades,,,4.9,4.8,115076,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0087,1,latchbo0087.jpg,Salsa,,Salsa,Lillian Colón-Vilá,Roberta Collier-Morales,,"Rita, a young girl living in New York's El Barrio, describes the Afro-Caribbean dance music, salsa, and imagines being a salsa orchestra director.","Rita, una niña pequeña que vive en El Barrio en Nueva York describe la música afrocaribeña, salsa, e imagina que es directora de una orquesta de salsa.",1998,"El Barrio, NY","EL Barrio, NY",40.8116816828570,-73.9452885447782,,,,,,,,,,,,,Hispanic American--Fiction; Salsa--Fiction; Spanish language materials--Bilingual,Hispanoamericanos--Ficción; Salsa--Ficción; Materiales en español--Bilingüe,Salsa; Dancing; Music; Imagination; Afrolatina; Afrolatine; Afrolatinx; Afro-Caribbean;,Salsa; bailar; Música; imaginación; Afrolatina; Afrolatine; Afrolatinx; Afro-Caribeño,lower grades,,,2.7,2.5,19994,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0088,1,latchbo0088.jpg,Sand and Song: The ABCS of the River,,Arenas y Trinos: Abecedario del río,Alma Flor Ada & Rosalma Zubizarreta-Ada,Gabhor Utomo,,Short poems for children about rivers and the life found along them.,Poemas cortos para niños sobre los ríos y la vida a su alrededor.,2020," Camagüey, Cuba","Camagüey, Cuba",21.3928368188327,-77.8994186400027,,,,,,,,,,,,,"Stream ecology--Juvenile poetry; Rivers--Juvenile poetry; Children's poetry, American; Stream ecology--Poetry; Rivers--Poetry; American poetry; Spanish language materials--Bilingual",Ecología de arroyos--Poesía juvenil; Ríos--Poesía juvenil; Poesía para niños; Americana; Ecología de arroyos--Poesía; Ríos--Poesía; Poesía americana; Materiales en español,Rhyming; Poetry; Rivers; Plants; Forest; Animals; Insects; Nature; Sun,rima; poesía; ríos; plantas; bosque; animales; insectos; naturaleza; sol,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0089,1,latchbo0089.jpg,"Sing, Froggie, Sing",,"Canta, rana, canta",Arte Público Press,Carolyn Dee Flores,Natalia Rosales-Yeomans,"Sing, Froggie, SIng is a folksong that has many versions and is performed wherever Spanish is spoken. It has delighted generations of children while also strengthening their memory.","Canta, rana, canta es una canción folclórica que tiene muchas versiones que se canta en donde se habla español. Ha deleteitado a muchas generaciones de niños al mismo tiempo que fortalece sus recuerdos.",2013,"Houston, TX","Houston, TX",29.7607529277658,-95.3573989741675,,,,,,,,,,,,,"Frogs--Songs and music; Insects--Songs and music; Animals--Songs and music; Animal sounds--Songs and musics; Folk songs, Spanish; Children's songs; Spanish language materials--Bilingual",Rana--Canciones y música; Insectos--Canciones y música; Animales--Canciones y música; Sonidos de animal--Canciones y música; Canciones folclróricas; Español; Canciones para niños; Materiales en español--Bilingüe,Traditonal Folk Song; Spanish; Children; Frogs; Singing; Generational,Canciones folclóricas tradicionales; Español; Niños; Ranas; Cantar; Generaciones,lower grades,,,3.2,2.8,166959,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0090,1,latchbo0090.jpg,"Sip, Slurp, Soup, Soup",,"Caldo, caldo, caldo",Diane Gonzales Bertrand,Alex Pardo DeLange,,A rhythmic text with repetitive phrases relates how the children watch Mamá make soup (recipe included) and go with Papá to get tortillas before enjoying the results of her labor.,Texto rimado con frases repetitivas sobre cómo los niños miran mientras Mamá prepara el caldo (incluye receta) y antes van con Papá a comprar las tortillas para disfrutar del trabajo de Mamá.,1996,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Soups--Fiction; Tortillas--Fiction; Mexican Americans--Fiction; Family Life--Fiction; Spanish language materials--Bilingual,Caldos--Ficción; Tortillas--Ficción; Mexicano americanos--Ficción; Vida de familia--Ficción; Materiales en español--Bilingüe,Traditional food; Traditional cooking; Soup; Tortillas; Family; Mothers; Fathers; Recipe; Caldo de Res,Comida tradicional; Cocina tradicional; Caldo; Torillas; Familia; Madres; Padres; Receta; Caldo de res,lower grades,,,3.1,3.3,18301,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0091,1,latchbo0091.jpg,"Sofi and the Magic, Musical Mural",,Sofi y el mágico mural musical,Raquel M. Ortiz,Maria Dominguez,Gabriela Baeza Ventura,"On the way back from the bodega, SofÍa is drawn into a life-like mural of Old San Juan where she dances, sings, and conquers her fear of the vejigante before being called back to the barrio by her mother.","Cuando Sofía camina a la bodega es atrapada por el mural realista del Viejo San Juan en donde ella baila, canta y conquista su miedo de los vejigantes antes de que se madre la hacer volver al barrio.",2015,"South Bronx, NY","South Bronx, NY",40.8182536445022,-73.9159370562774,,,,,,,,,,,,,Mural painting and decoration--Fiction; Fear--Fiction; Dance--Fiction; San Juan (P.R.)--History--Fiction,Pintura mural y decoración--Ficción; Miedo--Ficción; Bailar--Ficción; San Juan (P.R.)--Historia--Ficción,Mural; Puerto Rico; Puerto Rican; Vejigante; Music; Dancing; Imagination,Mural; Puerto Rico; Puertorriqueño; Vejigante; Música; Baile; imaginación,lower grades,,,4.4,,182186,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0092,1,latchbo0092.jpg,Sofi Paints Her Dreams,,Sofi pinta sus sueños,Raquel M. Ortiz,Roberta Collier-Morales,,"After a bad school day, Sofi is transported from a New York City community garden to the Dominican Republic and Haiti , and helps composer Juan Luis and artist Guerlande.","Después de un mal día de escuela, Sofi es transportada de un jardín comunitario de la ciudad de Nueva York a la República Dominicana y Haití, y ayuda al compositor Juan Luis y al artista Guerlande.",2019," New York City, NY","Ciudad de Nueva York, NY",40.7145481957583,-73.9783177615601," San Pedro de Macorís, Dominican Republic",San Pedro de Macorís; República Dominicana,18.4623153591762,-69.3030144756544,"Croix des Bouquets, Haiti","Croix de Bouquets, Haití",18.5812079278961,-72.2284177084089,,,,,Space and time--Fiction; Composers--Fiction; Artists--Fiction; San Pedro de Macorís (Dominican Republic)--History--Fiction; Croix des Bouquets (Haiti)--History--Fiction; Spanish language materials--Bilingual,Espacio y tiempo--Ficción; Compositor--Ficción; Artistas--Ficción; San Pedro de Macorís (República Dominicana)--Historia--Ficción; Croix des Bouquets (Haití)--Historia--Ficción; Materiales en español--Bilingüe,Imagination; Historical figures;  Afrolatina; Afrolatine; Afrolatinx; Afro-Caribbean; Dominican Republic; Haiti; Artist; Painting; Purple; Singing; Song-writing,imaginación; personajes historicos; Afrolatina; Afrolatine; Afrolatinx; Afro-Caribeño; República Dominicana; Haití; Artista; Pintando; morado; cantar; escribir canciones,lower grades,540L,560L,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0093,1,latchbo0093.jpg,SofÍa and the Purple Dress,,SofÍa y el vestido morado,Diane Gonzales Bertrand,Lisa Fields,Gabriela Baeza Ventura,"Third-grader SofÍa wants to wear a beautiful, hand-me-down dress to her cousin Rosario's quinceañera, but first she will have to lose some weight by exercising and eating healthier foods, with help from her mother and sister.","Sofía, una niña de tercer año, quiere usar el lindo vestido que le regaló su prima Rosario, pero primero debe perder poco peso con la ayuda de su madre y hermana haciendo ejercicio y comiendo comidas sanas.",2012,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Overweight persons--Fiction; Weight control--Fiction; Food habits--Fiction; Exercise--Fiction; Family life--Fiction; Spanish language materials--Bilingual,Personas con sobrepeso--Ficción; Controlar peso--Ficción; Hábitos alimenticios--Ficción; Ejercicio--Ficción; Vida familiar--Ficción; Materiales en español--Bilingüe,Healthy living; exercise; Sisters; Family; Cousins; Quinceañera; Food rainbow,Vida saludable; ejercicio; Hermanas; familia; primas; Quinceañera; arcoíris de comida,lower grades,,,2.7,3.1,152602,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0094,1,latchbo0094.jpg,Spending Time With Dad,,Mis días con Papá,Elías David,Claudia Delgadillo,,A young boy recounts the days he spends with his dad caring for him.,Un niño pequeño recuerda los días que pasa bajo el cuidado de Papá.,2023,"Houston, TX","Houston, TX",29.7607529277658,-95.3573989741675,"Reynosa, Mexico","Reynosa, México",26.0521954765346,-98.2876235331412,,,,,,,,,Fathers and sons--Fiction; Hispanic American--Fiction; Spanish language materials--Bilingual,Padres e hijos--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Fathers; Routine; Singing; Mexico; Family; Working mothers; Immigration; Immigrants,Padres; rutina; canción; México; familia; madres trabajadoras; inmigración; inmigrantes,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0095,1,latchbo0095.jpg,Sundays on Fourth Street,,Los domingos en la calle Cuatro,Amy Costales,Elaine Jerome,,"A young girl enjoys her family's weekly trip to Fourth Street, where she and her cousins eat mangos and tacos, look at clothes and shoes, watch all the people on the busy street and take care of such chores as haricuts and grocery shopping.","Una niña pequeña disfruta del viaje semanal de su familia a la Calle Cuatro en donde ella y sus primos comen mangos y tacos, ven ropa y zapatos, ven a la gente caminar en la calle ocupada y se encargan de los quehaceres como los cortes de pelo y la compra de los alimentos.",2009,"Santa Ana, CA","Santa Ana, CA",33.7458144716714,-117.8729186299040,,,,,,,,,,,,,Family life--Fiction; Streets--Fiction; Mexican Americans--Fiction; Spanish language materials--Bilingual,Vida familiar--Ficción; Calles--Ficción; Mexicano americanos--Ficción; Materiales en español--Bilingüe,Family; Cousins; Fourth Street; Sundays; Market; Vendors,Familia; Primos; La calle cuatro; Domingos; Mercado; Vendedores,lower grades,,,3.7,3.7,133834,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0096,1,latchbo0096.jpg,Sunflowers,,Girasoles,Gwendolyn Zepeda,Alisha Ann Guadalupe Gambino,Gabriela Baeza Ventura,"After helping her grandfather plant squash, onions, carrots, cabbage, and other vegetables that her mother uses in soups and salsas, seven-year-old Marisol plants sunflower seeds in her neighbors' yards, and weeks later, everyone gets to enjoy the fruits of Marisol's labor.","Después de ayudarle a su abuelo a sembrar calabazas, cebollas, zanahorias, repollo y otras verduras que su madre usa en las sopas y salsas, Marisol, de siete años, siembra semillas de girasol en los patios de sus vecinos y semanas después, todos disfrutan de los frutos del trabajo de Marisol.",2009,"Houston, TX","Houston, TX",29.7607529277658,-95.3573989741675,,,,,,,,,,,,,Gardening--Fiction; Grandfathers--Fiction; Hispanic Americans--Fiction; Spanish language materials--Bilingual,Jardineando--Ficción; Abuelos--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Sunflowers; Gardening; Planting; Sunflower seeds; Community; Neighborhoods; Schools; kindness,Girasoles; jardinear; plantar; semillas de girasolgirasoles; comunidad; barrios; escuelas; amabilidad,lower grades,,,2.7,3.1,131066,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0097,1,latchbo0097.jpg,The Amazing Watercolor Fish,,El asombroso pez acuarela,Carolyn Dee Flores,Carolyn Dee Flores,Carmen Tafolla,"In this bilingual poetry picture book, a fish paints what she imagines the world to look like outside the borders of her bowl to another fish. ","En este libro infantil bilingüe poético, un pez pinta para otro pez lo que imagina es el mundo más allá de su pecera. ",2018,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Fish--Juvenile Poetry; Painting--Juvenile Poetry; Spanish language materials--Bilingual,Pez--Poesía juvenil; Pintura--Poesía juvenil; Materiales en español--Bilingüe,Poetry; Fish; Painting; New Friends; Imagination; Bilingual Poems; Rhyming,Poesía; Pez; Pintura; Nuevos amigos; Imaginación; Poesía Bilingüe; Rima,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0098,1,latchbo0098.jpg,The Bakery Lady,,La señora de la panadería,Pat Mora,Pablo Torrecilla,Gabriela Baeza Ventura and Pat Mora,"Mónica, who wants to be a baker like her grandmother, finds the doll hidden in the bread on the feast for the Three Kings and thus gets to bake cookies for the next fiesta.","Mónica, quien quiere ser una panadera como su abuela, descubre el muñequito escondido en la rosca de Reyes y por eso tiene que hornear las galletas para la siguiente fiesta.",2001,"El Paso, TX","El Paso, TX",31.7666720268067,-106.4767153174040,,,,,,,,,,,,,Baking--Fiction; Cookies--Fiction; Mexican Americans--Fiction; Spanish language materials--Bilingual,Hornear--Ficción; Galletas--Ficción; Mexicano americanos--Ficción; Materiales en español--Bilingüe,Bakery; Lemon Cookies; Parties; Day of the Three Kings; Family; Grandparents; Baking,panaderías; galletas de limón; fiestas; Día de los Reyes Magos; Familia; abuelos; hornear,lower grades,,,3,3,52718,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0099,1,latchbo0099.jpg,The Battle of the Snow Cones,,La guerra de las raspas,Lupe Ruiz-Flores,Alisha Gambino,Amira Plascencia,"Ten-year-old Elena sets up a snow cone stand in front of her house, and when her friend Alma sets up a stand of her own, it creates an ever-escalating competition between the two girls to see who can outdo the other.","Elena, de diez años, pone un puesto de raspas enfrente de su casa, y cuando su amiga Alma también pone un puesto, esto crea una competencia entre lados para ver quien puede ser la mejor.",2010,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Snow cones--Fiction; Competition (Pscyhology)--Fiction; Friendship--Fiction; Hispanic Americans--Fiction; Spanish language materials--Bilingual,Raspas--Ficción; competición (psicología)--Ficción; Amistad--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Snow Cones; Snow Cone Stand; Raspas; Best Friends; Competition,Raspas; Puesto de raspas; mejores amigas; comptetencia,lower grades,,,3.9,3.7,138368,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0100,1,latchbo0100.jpg,The Boy of Maize,,El niño de maize,Mario Bencastro,Christina Rodriguez,,"In this version of the Mayan origin story, the child Balám travels to a village on the back of a big blue turtle, but he is preceded by a louse, a toad, a snake and a hawk, all carrying the good news of his arrival.","En esta versión de la historia originaria de los mayas, el niño Balám viaja a la villa encima de una gran tortuga azul, y es precedido por un piojo, un sapo, una víbora y un halcón, quienes anuncian la buena noticia de su llegada.",2022,El Salvador,El Salvador,13.6840641078745,-89.3260044884474,,,,,,,,,,,,,Mayas--Folklore; Indians of Central America--Folklore; Spanish language materials--Bilingual,Mayas--Folclor; Personas indígenas de Centroamėrica--folclor; Materiales en español--Bilingüe,Mayas; Animals; Folklore; Tales; Indigenous,Mayas; Animales; folclor; Cuentos; Indígena,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0101,1,latchbo0101.jpg,The Boy Who Touched the Stars,,El niño que alcanzó las estrellas,José M. Hernández,Steven James Petruccio,Gabriela Baeza Ventura,An autobiographical account of astronaut José M.  Hernández; born to a migrant farm-working family from Mexico; he works hard in school and with the support of his parents and family pursues his lifelong dream of becoming an astronaut.,"Un recuento autobiográfico del astronauta José M. Hernández, hijo de una familia de trabajadores agrícolas de México. José trabajo muy duro en la escuela y con el apoyo de sus padres y familia persiguio su sueño de vida de convertirse en astronauta.",2019,"Stockton, CA","Stockton, CA",37.9572958187782,-121.2902075467670,"La Piedad, Michoacán, Mexico","La Piedad, Michoacán, México",20.3320750082101,-102.0423807534740,,,,,,,,,"Hernández, José M., 1962--Juvenile literature; Astronauts--United States--Biography--Juvenile literature; Hispanic American astronauts--Juvenile literatue; Migrant agricultural laborers--California--Biography--Juvenile literature","Hernández, José M., 1962--Literatura juvenil; Astronautas--Estados Unidos--Biografía--Literatura juvenil; Hispanoamericano astronautas--Literatura juvenil; Trabajadores agrícolas migrantes--California--Biografía--Literatura juvenil","Farmworkers; Migrant Farmers; Reading; School; College; Autobiography; Astronauts; future, Mexican American",Trabajadores agrícolas; libros sobre agricultores migrantes; escuela; colegio; autobiografía; astronautas; futuro; Mexicano americano;,lower grades,830L,770L,5.3,,507034,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0102,1,latchbo0102.jpg,The Cucuy Stole My Cascarones,,El Coco me robó los cascarones,Spelile Rivas,Valeria Cervantes,Gabriela Baeza Ventura,"Roberto and his mother made thirty dozen confetti-filled eggs, or cascarones, for guests at his birthday party, and he is sure the boogeyman--the cucuy--has stolen them along with the tamales, cake and piñata.","Roberto y su madre hicieron treinta docenas de cascarones para los invitados de su fiesta de cumpleaños, y Roberto está seguro que el Cucuy los robo junto con los tamales, pastel y piñata.",2013,"Arlington, TX","Arlington, TX",32.7367665874837,-97.1179067680421,,,,,,,,,,,,,Lost and found possessions--Fiction; Neighborhood--Fiction; Birthdays--Fiction; Parties--Fiction; Mystery and detective stories; Spanish language materials--Bilingual,Objetos perdidos y encontrados--Ficción; Barrios--Ficción; Cumpleaños--Ficción; Fiestas--Ficción; Historias de misterio y detectives--Ficción; Materiales en español--Bilingüe,Mystery; Searching; Birthday Party; Confetti eggs; Community; Neighborhood;,misterio; búsqueda; fiesta de cumpleaños; cascarones; comunidad; barrios,lower grades,,,3.2,3.4,163969,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0103,1,latchbo0103.jpg,The Desert is My Mother,,El Desierto es mi madre,Pat Mora,Daniel Lechón,,"A poetic depiction of the desert as the provider of comfort, food, spirit and life.","Una representación poética del desierto como proveedor de casa, comida, espíritu y vida.",1994,"El Paso, TX","El Paso, TX",31.7666720268067,-106.4767153174040,,,,,,,,,,,,,"Deserts--Juvenile poetry; Children's poetry, American--Translations into Spanish; Children's poetry, American; Deserts--Poetry; American poetry; Spanish language materials--Bilingual","Desiertos--Poesía juvenil; Poesía de niños, Americano--Traducciones al español; Poesía de niños, Americano; Desiertos--Poesía; Poesía americana; Materiales en español--Bilingüe",Poetry; Rhyming; Mexican American; Desert; Mother nature,poesía; rima; Mexicano americano; desierto; Madre naturaleza,lower grades,AD360L,AD440L,1.5,1.8,18305,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0104,,latchbo0104.jpg,The EGGbees: A Story About Family,,,Olivia Echeverria-Bis,Charmaine Echeverria Gyorkos,,"On a faraway planet, the EGGerson family is visited by relatives from a nearby country, MEGGxico, and although some of their shells are brown and some are white, the cousins soon discover that they have much in common.","En un planeta lejano, la familia EGGerson recibe a familiares de un país vecino, MEGGxico, y aunque algunos de sus cascarones sean cafés y otros blancos, los primos pronto descubren todos tienen mucho en común.",2009,"Fresno, CA","Fresno, CA",36.7386620453028,-119.7911402893240,,,,,,,,,,,,,Cousins--Fiction; Prejudices--Fiction; Life on other planets--Fiction; Eggs--Fiction,Primos--Ficción; Prejuicios--Ficción; La vida de otros planetas--Ficción; Huevos--Ficción,Prejudice; Diversity; Eggs; Mexico; Family,prejuicio; diversidad; huevos; México; familia,lower grades,,,,,,Monolingual (English),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0105,1,latchbo0105.jpg,The Empanadas that Abuela Made,,Las empanadas que hacía la abuela,Diane Gonzales Bertrand,Alex Pardo DeLange,Gabriela Baeza Ventura,"Told in the style of a cumulative folk song, a grandmother makes empanadas, a traditional Hispanic treat, for her family. Includes recipe.","La historia está narrada como una canción cumulativa y cuenta cómo la abuela prepara empanadas, un postre hispano tradicional, para su familia. Incluye la receta. ",2003,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Mexican Americans--Juvenile fiction; Mexican American--Fiction; Empanadas--Fiction; Grandmothers--Fiction; Spanish language materials--Bilingual,Mexicano americanos--Literatura juvenil; Mexicano americanos--Ficción; Empanadas--Ficción; Abuelas--Ficción; Materiales en español--Bilingüe,Traditional food; Traditional cooking; Traditional dessert; Empanadas; Pumpkins; Mexican; Grandmothers; Folk song; Family,Comida tradicional; cocina tradicional; postre tradicional; emapanadas; calabazas; Mexicano; abuelas; canción folclórica; familia,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0106,1,latchbo0106.jpg,The Frog and His Friends Save Humanity,,La rana y sus amigos salvan a la humanidad,Victor Villaseñor,José Ramírez,Edna Ochoa,"In the Spring of Creation, the animals gather around a newly arrived creature and decide that it is funny and cute--a joke of Mother Nature--and work toegether to save this first human child from extinction.","En la primavera de la Creación, los animales se reúnen para recibir a la nueva criatura y determinan que es divertida y chistosa, que es una broma de la Madre Naturaleza, y trabajan juntos para salvar a este primer bebé humano de la extinción.",2005,"Carlsbad, CA","Carlsbad, CA",33.1587944524743,-117.3547713412070,,,,,,,,,,,,,Babies--Fiction; Animals--Fiction; Human-animal relationships--Fiction; Creation--Fiction; Spanish language materials--Bilingual,Bebės--Ficción; Animales--Ficción; Humano-relaciones entre animales--Ficción; Creación--Ficción; Materiales en español--Bilingüe,Myths; Folklore; Creation myth; Animals; Babies; Frogs,mitos; folclor; mito de creación; animales; bebės; ranas,lower grades,,,4.3,4.1,106972,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
